Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item,Claim Amount,Status,Close Amount,Disposition,Day Differences,Amount Differences
2008120253032,2008-12-01 00:00:00,2008-11-24 00:00:00,ORD,Chicago O'Hare International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Tool Chests & Tool Boxes (not in a vehicle)_ ; Tools - Manual (not in a vehicle),700.0,Denied,0.0,Deny,7.0,700.0
2006072510036,2006-07-21 00:00:00,2006-04-12 00:00:00,TPA,Tampa International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Medical Equipment & Insturments,300.0,Denied,0.0,Deny,100.0,300.0
2007112935654,2007-11-29 00:00:00,2007-11-20 00:00:00,ORD,Chicago O'Hare International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Toys (game systems; cartridges; radio controlled cars; etc.); Toys - Other (including games; toys; play dolls etc.),442.98,Denied,0.0,Deny,9.0,442.98
2006072109912,2006-07-19 00:00:00,2006-07-07 00:00:00,DEN,Denver International Airport,Frontier Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital; Cameras - Non-electronic (Camera supplies; lenses; projectors; etc.),377.23,Settled,164.78,Settle,12.0,212.45000000000002
2006041404600,2006-04-04 00:00:00,2006-01-27 00:00:00,DEN,Denver International Airport,UAL,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,286.0,Settled,143.0,Settle,67.0,143.0
0423024L,2003-04-23 00:00:00,2003-04-03 00:00:00,PBI,Palm Beach International,Delta Air Lines,Property Damage,Checked Baggage,Luggage (all types including footlockers),179.0,Denied,0.0,Deny,20.0,179.0
2009120466043,2009-11-24 00:00:00,2009-11-11 06:00:00,LAS,McCarran International,Allegiant Air,Property Damage,Checked Baggage,Luggage (all types including footlockers),206.0,Denied,0.0,Deny,12.0,206.0
2004102865779,2004-09-10 00:00:00,2004-07-01 00:00:00,ORD,Chicago O'Hare International Airport,UAL,Passenger Property Loss,Checked Baggage,Other,32.23,Settled,31.49,Settle,71.0,0.7399999999999984
2004042950220,2004-03-11 00:00:00,2004-02-17 00:00:00,SLC,Salt Lake City International Airport,Delta Air Lines,Property Damage,Checked Baggage,Luggage (all types including footlockers),148.0,Settled,50.0,Settle,23.0,98.0
2008022240005,2008-02-08 00:00:00,2007-12-12 00:00:00,BTV,Burlington; VT,USAir,Property Damage,Checked Baggage,Other,150.0,Approved,150.0,Approve in Full,58.0,0.0
2006031403022,2006-03-07 00:00:00,2006-02-23 00:00:00,BWI,Baltimore/Washington Intl Thurgood Marshall,Southwest Airlines,Property Damage,Checkpoint,Computer - Laptop,709.75,Approved,709.75,Approve in Full,12.0,0.0
0120081M,2004-01-20 00:00:00,2003-12-19 00:00:00,FSD,Joe Foss Field,Northwest Airlines,Property Damage,Checked Baggage,Other,300.0,Settled,150.0,Settle,32.0,150.0
2005021075884,2005-01-21 00:00:00,2004-11-26 00:00:00,SRQ,Sarasota Bradenton International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Other,93.12,Approved,93.12,Approve in Full,56.0,0.0
2005011173456,2004-12-21 00:00:00,2004-12-07 00:00:00,LAS,McCarran International,OMNI Air Express- (OY),Passenger Property Loss,Checked Baggage,Locks,8.28,Approved,8.28,Approve in Full,14.0,0.0
2006010398617,2005-12-22 00:00:00,2005-12-03 00:00:00,ORD,Chicago O'Hare International Airport,UAL,Property Damage,Checked Baggage,Luggage (all types including footlockers),150.0,Settled,50.0,Settle,19.0,100.0
2005071388845,2005-07-08 00:00:00,2005-05-16 00:00:00,ELP,El Paso International Airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,Other,150.0,Denied,0.0,Deny,53.0,150.0
2007081530374,2007-08-15 00:00:00,2007-07-22 00:00:00,XNA,Northwest Arkansas Regional,Delta Air Lines,Property Damage,Checked Baggage,Luggage (all types including footlockers),31.78,Approved,31.78,Approve in Full,24.0,0.0
2007030221830,2007-02-28 00:00:00,2006-11-20 00:00:00,GEG,Spokane International,Alaska Airlines,Passenger Property Loss,Checked Baggage,Medicines,48.08,Approved,48.08,Approve in Full,100.0,0.0
2008111952449,2008-11-07 00:00:00,2008-10-18 00:00:00,MCO,Orlando International Airport,Air Tran Airlines(do not use),Passenger Property Loss,Checked Baggage,MP3 Players-(iPods; etc),232.0,Denied,0.0,Deny,20.0,232.0
2009091763771,2009-09-14 00:00:00,2009-08-22 00:00:00,PIT,Pittsburgh International Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,Locks,4.0,Denied,0.0,Deny,23.0,4.0
2005071889126,2005-07-15 00:00:00,2005-06-02 00:00:00,EWR,Newark International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Eyeglasses - (including contact lenses),680.0,Denied,0.0,Deny,43.0,680.0
2006042505199,2006-04-13 00:00:00,2006-03-09 00:00:00,PDX,Portland International,Alaska Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,343.0,Settled,54.85,Settle,35.0,288.15
2009102764762,2009-10-14 00:00:00,2009-09-23 15:30:00,PIE,St. Petersburg-Clearwater International,Allegiant Air,Passenger Property Loss,Checkpoint,Other,119.65,Denied,0.0,Deny,20.0,119.65
2004100664778,2004-09-09 00:00:00,2004-08-07 00:00:00,PHL,Philadelphia International Airport,Continental Airlines,Property Damage,Checked Baggage,Other,11.95,Approved,11.95,Approve in Full,33.0,0.0
2005010472633,2004-12-16 00:00:00,2004-11-11 00:00:00,SEA,Seattle-Tacoma International,Northwest Airlines,Property Damage,Checkpoint,Other,59.99,Approved,59.99,Approve in Full,35.0,0.0
2004080460530,2004-07-13 00:00:00,2004-06-08 00:00:00,FLL,Ft. Lauderdale-Hollywood International,Delta Air Lines,Property Damage,Checked Baggage,Luggage (all types including footlockers),81.0,Approved,81.0,Approve in Full,35.0,0.0
2006033003805,2006-03-20 00:00:00,2006-03-13 00:00:00,LAS,McCarran International,American Airlines,Passenger Property Loss,Checked Baggage,Locks,12.49,Approved,12.49,Approve in Full,7.0,0.0
2008101051011,2008-10-08 00:00:00,2008-09-20 00:00:00,LAX,Los Angeles International Airport,American Airlines,Property Damage,Checked Baggage,Locks; Luggage (all types including footlockers),430.0,Denied,0.0,Deny,18.0,430.0
2005033080465,2005-03-16 00:00:00,2005-02-18 00:00:00,ABQ,Albuquerque International Sunport Airport,American Airlines,Property Damage,Checked Baggage,Computer - Laptop,25.0,Approved,25.0,Approve in Full,26.0,0.0
2004062357171,2004-06-02 00:00:00,2004-04-21 00:00:00,MCO,Orlando International Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,Medicines,560.0,Approved,560.0,Approve in Full,42.0,0.0
2005091592535,2005-09-08 00:00:00,2005-08-29 00:00:00,ABQ,Albuquerque International Sunport Airport,Southwest Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),66.5,Settled,50.0,Settle,10.0,16.5
2007031422262,2007-03-13 00:00:00,2007-03-06 00:00:00,BOI,Boise Air Terminal/Gowen Field,Delta Air Lines,Passenger Property Loss,Checked Baggage,Tools - Manual (not in a vehicle),21.2,Denied,0.0,Deny,7.0,21.2
2005040481199,2005-03-29 00:00:00,2005-02-22 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Property Damage,Checked Baggage,Other,49.0,Approved,49.0,Approve in Full,35.0,0.0
2005030877215,2005-02-24 00:00:00,2004-04-13 00:00:00,ELP,El Paso International Airport,Southwest Airlines,Passenger Theft,Checked Baggage,Luggage (all types including footlockers),431.0,Denied,0.0,Deny,317.0,431.0
2005091992722,2005-09-09 00:00:00,2005-09-04 00:00:00,MCO,Orlando International Airport,Independence Air,Property Damage,Checked Baggage,Luggage (all types including footlockers),387.58,Settled,50.0,Settle,5.0,337.58
2005071488957,2005-07-13 00:00:00,2005-06-25 00:00:00,EWR,Newark International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,678.95,Denied,0.0,Deny,18.0,678.95
2008060545301,2008-05-30 00:00:00,2008-05-27 00:00:00,MCO,Orlando International Airport,AirTran Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,299.99,Denied,0.0,Deny,3.0,299.99
2008042243063,2008-04-16 00:00:00,2008-04-02 00:00:00,ABE,Lehigh Valley International Airport; Allentown,USAir,Passenger Property Loss,Checkpoint,DVD/CD Players,422.99,Denied,0.0,Deny,14.0,422.99
2008092250219,2008-09-27 00:00:00,2008-08-27 00:00:00,OAK,Metropolitan Oakland International,Jet Blue,Passenger Property Loss,Checked Baggage,DVD/CD Players; Other,129.0,Settled,64.5,Settle,31.0,64.5
0514061L,2003-05-14 00:00:00,2003-04-25 00:00:00,OAK,Metropolitan Oakland International,Jet Blue,Passenger Property Loss,Checkpoint,Currency,20.0,Approved,20.0,Approve in Full,19.0,0.0
2009032456812,2009-03-11 00:00:00,2009-02-24 00:00:00,SYR,Syracuse-Hancock International,Jet Blue,Property Damage,Checked Baggage,Other,215.0,Settled,199.99,Settle,15.0,15.009999999999991
2006050105483,2006-04-24 00:00:00,2006-03-26 00:00:00,SJC,Norman Y Mineta San Jose International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Stereo Items & Accessories,295.0,Denied,0.0,Deny,29.0,295.0
2005072589638,2005-07-22 00:00:00,2004-12-16 00:00:00,IAH,Houston - George Bush Intercontinental Airport,Continental Airlines,Property Damage,Checked Baggage,Other,559.0,Denied,0.0,Deny,218.0,559.0
2004100764792,2004-09-06 00:00:00,2004-08-19 00:00:00,ORD,Chicago O'Hare International Airport,UAL,Passenger Property Loss,Checked Baggage,Cameras - Digital,768.44,Approved,768.44,Approve in Full,18.0,0.0
2006012300042,2006-01-17 00:00:00,2005-11-22 00:00:00,GEG,Spokane International,Alaska Airlines,Passenger Property Loss,Checkpoint,Clothing - Shoes; belts; accessories; etc.,150.0,Approved,150.0,Approve in Full,56.0,0.0
2006070709104,2006-07-06 00:00:00,2006-06-16 00:00:00,DLH,Duluth; MN,Northwest Airlines,Passenger Property Loss,Checked Baggage,Other,12.5,Denied,0.0,Deny,20.0,12.5
2006032803773,2006-03-21 00:00:00,2006-03-15 00:00:00,RSW,Southwest Florida International,Jet Blue,Passenger Property Loss,Checked Baggage,Cameras - Digital,250.0,Denied,0.0,Deny,6.0,250.0
2005062186755,2005-06-08 00:00:00,2005-05-26 00:00:00,SAT,San Antonio International,UAL,Property Damage,Checkpoint,Eyeglasses - (including contact lenses),71.99,Approved,71.99,Approve in Full,13.0,0.0
2009041157321,2009-03-23 00:00:00,2009-02-07 00:00:00,PBI,Palm Beach International,Southwest Airlines,Property Damage,Checked Baggage,Locks,11.95,Denied,0.0,Deny,44.0,11.95
2005031578330,2005-02-01 00:00:00,2005-02-06 00:00:00,DCA,Ronald Reagan Washington National Airport,Delta Air Lines,Property Damage,Checked Baggage,Other,602.35,Approved,602.35,Approve in Full,-5.0,0.0
2005120897386,2005-11-28 00:00:00,2005-11-19 00:00:00,BOI,Boise Air Terminal/Gowen Field,Delta Air Lines,Passenger Property Loss,Checked Baggage,Eyeglasses - (including contact lenses),325.0,Denied,0.0,Deny,9.0,325.0
2008021239435,2008-02-01 00:00:00,2008-01-12 00:00:00,DFW,Dallas-Fort Worth International Airport,USAir,Passenger Property Loss,Checkpoint,Other,38.93,Denied,0.0,Deny,20.0,38.93
2005042683397,2005-04-25 00:00:00,2005-04-16 00:00:00,SRQ,Sarasota Bradenton International,Delta Air Lines,Property Damage,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,19.0,Approved,19.0,Approve in Full,9.0,0.0
2006120116585,2006-11-29 00:00:00,2006-11-10 00:00:00,BOS,Boston (Logan) International Airport,Jet Blue,Property Damage,Checkpoint,Clothing - Shoes; belts; accessories; etc.,75.0,Approved,75.0,Approve in Full,19.0,0.0
0305210M,2004-03-05 00:00:00,2003-07-14 00:00:00,TUS,Tucson International,Northwest Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),8.62,Approved,8.62,Approve in Full,235.0,0.0
2005081090303,2005-08-02 00:00:00,2005-07-18 00:00:00,MIA,Miami International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Other,373.43,Settled,186.72,Settle,15.0,186.71
2008072247196,2008-07-15 00:00:00,2008-07-10 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.; Other,19.0,Denied,0.0,Deny,5.0,19.0
2004051452243,2004-03-12 00:00:00,2004-01-26 00:00:00,RSW,Southwest Florida International,Continental Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),175.0,Settled,87.5,Settle,46.0,87.5
2007120636096,2007-12-03 00:00:00,2007-11-26 00:00:00,DCA,Ronald Reagan Washington National Airport,USAir,Property Damage,Checkpoint,Clothing - Shoes; belts; accessories; etc.,63.03,Approved,63.03,Approve in Full,7.0,0.0
2006032203561,2006-03-17 00:00:00,2006-03-04 00:00:00,MIA,Miami International Airport,USAir,Passenger Property Loss,Checked Baggage,Locks,20.0,Approved,20.0,Approve in Full,13.0,0.0
2009041157430,2009-03-20 00:00:00,2009-02-14 00:00:00,PSP,Palm Springs International,Alaska Airlines,Passenger Property Loss,Checked Baggage,Other,288.91,Approved,288.91,Approve in Full,34.0,0.0
2007080629695,2007-08-02 00:00:00,2007-07-10 00:00:00,JFK,John F. Kennedy International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Locks,21.0,Approved,21.0,Approve in Full,23.0,0.0
2008013038849,2008-01-25 00:00:00,2007-12-22 00:00:00,COS,Colorado Springs Municipal,American Airlines,Passenger Property Loss,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,59.07,Denied,0.0,Deny,34.0,59.07
2007072729265,2007-07-25 00:00:00,2007-06-28 00:00:00,LAS,McCarran International,UAL,Property Damage,Checkpoint,Clothing - Shoes; belts; accessories; etc.,39.0,Approved,39.0,Approve in Full,27.0,0.0
2006021301419,2006-02-07 00:00:00,2005-01-19 00:00:00,PIT,Pittsburgh International Airport,USAir,Passenger Property Loss,Checkpoint,Clothing - Shoes; belts; accessories; etc.,5.0,Approved,5.0,Approve in Full,384.0,0.0
2008072447342,2008-07-16 00:00:00,2008-07-08 00:00:00,HOU,William P. Hobby,Air Tran Airlines(do not use),Property Damage,Checked Baggage,GPS - Global Positioning System,160.0,Denied,0.0,Deny,8.0,160.0
2005071188534,2005-07-05 00:00:00,2005-05-31 00:00:00,ORD,Chicago O'Hare International Airport,UAL,Passenger Property Loss,Checked Baggage,Other,97.9,Denied,0.0,Deny,35.0,97.9
2005022376683,2005-01-28 00:00:00,2005-01-09 00:00:00,LAS,McCarran International,Delta (Song),Passenger Property Loss,Checked Baggage,Medicines,121.0,Denied,0.0,Deny,19.0,121.0
2008040842136,2008-03-31 00:00:00,2008-03-15 00:00:00,JFK,John F. Kennedy International,American Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,249.95,Denied,0.0,Deny,16.0,249.95
2004070658406,2004-06-16 00:00:00,2004-05-15 00:00:00,HNL,Honolulu International Airport,UAL,Property Damage,Checked Baggage,Luggage (all types including footlockers),18.76,Approved,18.76,Approve in Full,32.0,0.0
2005100594025,2005-09-27 00:00:00,2005-08-29 00:00:00,STL,Lambert St. Louis International,American Airlines,Passenger Property Loss,Checked Baggage,Locks,20.0,Approved,20.0,Approve in Full,29.0,0.0
2009052959581,2009-05-21 00:00:00,2009-03-10 00:00:00,MSP,Minneapolis/ St.Paul International Airport,Sun Country Airlines Inc,Property Damage,Checkpoint,Clothing - Shoes; belts; accessories; etc.,49.99,Denied,0.0,Deny,72.0,49.99
2004051852856,2004-05-11 00:00:00,2004-03-08 00:00:00,SAN,San Diego International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,45.43,Approved,45.43,Approve in Full,64.0,0.0
2004060254262,2004-05-04 00:00:00,2004-04-17 00:00:00,SJU,Luis Munoz Marin International,American Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,800.0,Denied,0.0,Deny,17.0,800.0
2004043050233,2004-03-11 00:00:00,2004-02-19 00:00:00,ORF,Norfolk International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Other,60.0,Approved,60.0,Approve in Full,21.0,0.0
2005070588220,2005-07-01 00:00:00,2005-06-09 00:00:00,PDX,Portland International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,262.0,Approved,262.0,Approve in Full,22.0,0.0
2007102633995,2007-10-19 00:00:00,2007-10-03 00:00:00,EWR,Newark International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Eyeglasses - (including contact lenses),184.0,Denied,0.0,Deny,16.0,184.0
2006061307890,2006-06-12 00:00:00,2006-04-24 00:00:00,BOS,Boston (Logan) International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital; Cameras - Non-electronic (Camera supplies; lenses; projectors; etc.),400.0,Denied,0.0,Deny,49.0,400.0
2007012919706,2007-01-19 00:00:00,2007-01-07 00:00:00,SEA,Seattle-Tacoma International,UAL,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,174.08,Settled,87.04,Settle,12.0,87.04
2007020620380,2007-02-02 00:00:00,2007-01-26 00:00:00,LAS,McCarran International,Allegiant Air,Passenger Property Loss,Checked Baggage,Cameras - Non-electronic (Camera supplies; lenses; projectors; etc.),70.0,Denied,0.0,Deny,7.0,70.0
2006032103412,2006-03-14 00:00:00,2006-02-17 00:00:00,CMH,Port Columbus International,USAir,Passenger Property Loss,Checked Baggage,PDA - Personal Data Assistants,274.99,Denied,0.0,Deny,25.0,274.99
2007032022592,2007-03-16 00:00:00,2007-02-19 00:00:00,CMH,Port Columbus International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Bedding - Other pillows,125.0,Approved,125.0,Approve in Full,25.0,0.0
2005120797212,2005-11-28 00:00:00,2005-11-18 00:00:00,MEM,Memphis International Airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,499.99,Denied,0.0,Deny,10.0,499.99
0905811M,2003-03-28 00:00:00,2003-03-18 00:00:00,SJC,Norman Y Mineta San Jose International,Southwest Airlines,Property Damage,Checked Baggage,Computer - Laptop,950.0,Settled,315.11,Settle,10.0,634.89
1107385M,2003-11-07 00:00:00,2003-09-27 00:00:00,LAX,Los Angeles International Airport,Air Phillipines,Passenger Property Loss,Checked Baggage,Other,324.54,Denied,0.0,Deny,41.0,324.54
2008082649113,2008-08-22 00:00:00,2008-07-31 00:00:00,LAX,Los Angeles International Airport,UAL,Passenger Property Loss,Checkpoint,Dental Equipment and Instruments; Dental Equipment and Instruments,590.0,Approved,590.0,Approve in Full,22.0,0.0
1205394M,2003-12-05 00:00:00,2003-09-14 00:00:00,MCO,Orlando International Airport,Delta Air Lines,Property Damage,Checked Baggage,Other,318.42,Settled,291.81,Settle,82.0,26.610000000000014
2009123066910,2009-12-22 00:00:00,2009-12-11 10:45:00,MCO,Orlando International Airport,Southwest Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),59.99,Denied,0.0,Deny,10.0,59.99
2004051852637,2004-05-03 00:00:00,2004-04-02 00:00:00,PVD,TF Green Airport; Providence,Northwest Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,800.0,Settled,202.33,Settle,31.0,597.67
